,Creation_Date,EsteeID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
536,2021-05-31,BRBIDIACNPR0BR00,2,100,22.53,Executed,16:32:30.460000
537,2021-05-31,BRBIDIACNPR0BR00,2,100,22.53,Executed,16:32:30.520000
538,2021-05-31,BRMGLUACNOR2BR00,1,100,20.04,Executed,16:32:30.700000
539,2021-05-31,BRBIDIACNPR0BR00,2,100,22.54,Executed,16:32:30.523000
540,2021-05-31,BRBIDIACNPR0BR00,2,100,22.5799,Executed,16:32:39.787000
541,2021-05-31,BRBRPRACNOR9BR00,2,100,9.52,Executed,16:33:56.177000
542,2021-05-31,BRMGLUACNOR2BR00,1,100,20.04,Executed,16:32:33.297000
543,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:33.883000
544,2021-05-31,BRLIGTACNOR2BR00,1,100,16.42,Executed,16:32:37.130000
545,2021-05-31,BRBRKMACNPA4BR00,1,100,49.76,Executed,16:33:15.103000
546,2021-05-31,BRBRDTACNOR1BR00,2,100,25.69,Executed,16:33:10.140000
547,2021-05-31,BRMGLUACNOR2BR00,1,100,20.04,Executed,16:33:12.327000
548,2021-05-31,BREZTCACNOR0BR00,1,100,31.1,Executed,16:32:44.327000
549,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:36.900000
550,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:32:45.323000
551,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:41.730000
552,2021-05-31,BRHAPVACNOR4BR00,1,100,15.92,Executed,16:33:01.287000
553,2021-05-31,BRMULTACNOR5BR00,1,100,25.44,Executed,16:32:53.310000
554,2021-05-31,BRRAILACNOR9BR00,1,100,20.57,Executed,16:32:46.167000
555,2021-05-31,BRRENTACNOR4BR00,2,100,62.56,Executed,16:32:45.647000
556,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:37.140000
557,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:33:01.717000
558,2021-05-31,BRLIGTACNOR2BR00,1,100,16.44,Executed,16:32:58.683000
559,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:37.143000
560,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:37.350000
561,2021-05-31,BRCMIGACNOR6BR00,1,100,16.34,Executed,16:35:04.493000
562,2021-05-31,BRENGICDAM16BR00,1,100,46.12,Executed,16:32:58.843000
563,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:38.340000
564,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:32:41.990000
565,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:32:40.420000
566,2021-05-31,BRBIDIACNPR0BR00,2,100,22.6,Executed,16:32:44.107000
567,2021-05-31,BRBBASACNOR3BR00,2,100,33.51,Executed,16:32:45.910000
568,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:33:00.217000
569,2021-05-31,BRQUALACNOR6BR00,1,100,29.11,Executed,16:32:47.753000
570,2021-05-31,BRCPFEACNOR0BR00,1,100,28.64,Executed,16:33:00.217000
571,2021-05-31,BRB3SAACNOR6BR00,2,100,17.5799,Executed,16:32:41.417000
572,2021-05-31,BRB3SAACNOR6BR00,2,100,17.59,Executed,16:34:00.320000
573,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:47.267000
574,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:32:42.007000
575,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:32:44.293000
576,2021-05-31,BRSLCEACNOR2BR00,1,100,52.85,Executed,16:33:00.267000
577,2021-05-31,BRWIZSACNOR1BR00,2,100,12.81,Executed,16:32:48.770000
578,2021-05-31,BRVIVTACNOR0BR00,2,100,44.28,Executed,16:32:52.520000
579,2021-05-31,BRBIDIACNPR0BR00,2,100,22.61,Executed,16:32:47.080000
580,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:32:45.460000
581,2021-05-31,BREQTLACNOR0BR00,1,100,24.63,Executed,16:32:53.183000
582,2021-05-31,BREZTCACNOR0BR00,1,100,31.1,Executed,16:32:55.583000
583,2021-05-31,BRANIMACNOR6BR00,1,100,12.59,Executed,16:33:11.257000
584,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:32:52.967000
585,2021-05-31,BRENBRACNOR2BR00,1,100,18.61,Executed,16:34:48.400000
586,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:32:49.053000
587,2021-05-31,BRRENTACNOR4BR00,2,100,62.55,Executed,16:32:51.647000
588,2021-05-31,BRBBASACNOR3BR00,2,100,33.51,Executed,16:32:59.780000
589,2021-05-31,BRMRVEACNOR2BR00,1,100,17.32,Executed,16:33:00.617000
590,2021-05-31,BRRAILACNOR9BR00,1,100,20.57,Executed,16:32:46.183000
591,2021-05-31,BRMOVIACNOR0BR00,1,100,17.97,Executed,16:32:46.490000
592,2021-05-31,BRRAILACNOR9BR00,1,100,20.56,Executed,16:33:47.090000
593,2021-05-31,BRMOVIACNOR0BR00,1,100,17.96,Executed,16:33:02.707000
594,2021-05-31,BRBIDIACNPR0BR00,2,100,22.6,Executed,16:33:29.633000
595,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:32:52.277000
596,2021-05-31,BRKLBNCDAM18BR00,2,100,26.27,Executed,16:32:50.243000
597,2021-05-31,BRQUALACNOR6BR00,1,100,29.11,Executed,16:33:00.227000
598,2021-05-31,BRWIZSACNOR1BR00,2,100,12.82,Executed,16:33:06.783000
599,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:32:52.170000
600,2021-05-31,BRIGTAACNOR5BR00,1,100,43.43,Executed,16:33:56.740000
601,2021-05-31,BRGNDIACNOR2BR00,2,100,88.02,Executed,16:32:49.563000
602,2021-05-31,BRGNDIACNOR2BR00,2,100,88.04,Executed,16:32:49.567000
603,2021-05-31,BRKLBNCDAM18BR00,2,100,26.28,Executed,16:33:09.927000
604,2021-05-31,BRENEVACNOR8BR00,2,100,18.42,Executed,16:33:39.157000
605,2021-05-31,BRRENTACNOR4BR00,2,100,62.55,Executed,16:33:11.877000
606,2021-05-31,BRPETRACNPR6BR00,2,100,26.91,Executed,16:33:06.120000
607,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:33:01.050000
608,2021-05-31,BRVIVTACNOR0BR00,2,100,44.28,Executed,16:33:04.850000
609,2021-05-31,BRELETACNOR6BR00,2,100,43.37,Executed,16:33:07.953000
610,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:32:52.970000
611,2021-05-31,BRPRIOACNOR1BR00,1,100,19.59,Executed,16:33:15.393000
612,2021-05-31,BREQTLACNOR0BR00,1,100,24.63,Executed,16:33:00.433000
613,2021-05-31,BRMULTACNOR5BR00,1,100,25.44,Executed,16:32:53.497000
614,2021-05-31,BRMULTACNOR5BR00,1,100,25.44,Executed,16:32:53.577000
615,2021-05-31,BRCESPACNPB4BR00,1,100,24.19,Executed,16:32:57.660000
616,2021-05-31,BRMULTACNOR5BR00,1,100,25.44,Executed,16:32:57.793000
617,2021-05-31,BRUGPAACNOR8BR00,2,100,19.28,Executed,16:33:01.850000
618,2021-05-31,BREZTCACNOR0BR00,1,100,31.13,Executed,16:33:11.323000
619,2021-05-31,BRCYREACNOR7BR00,2,100,23.89,Executed,16:33:00.217000
620,2021-05-31,BRCCROACNOR2BR00,1,100,13.7,Executed,16:33:08.540000
621,2021-05-31,BRBBSEACNOR5BR00,1,100,23.35,Executed,16:34:01.370000
622,2021-05-31,BRSANBCDAM13BR00,2,100,41.25,Executed,16:33:11
623,2021-05-31,BRGUARACNOR4BR00,2,100,19.52,Executed,16:35:46.927000
624,2021-05-31,BRSULACDAM12BR00,2,100,34.6,Executed,16:34:10.900000
625,2021-05-31,BRCESPACNPB4BR00,1,100,24.23,Executed,16:34:01.447000
626,2021-05-31,BRMULTACNOR5BR00,1,100,25.44,Executed,16:33:05.147000
627,2021-05-31,BRLIGTACNOR2BR00,1,100,16.47,Executed,16:34:06.487000
628,2021-05-31,BRALUPCDAM15BR00,1,100,27.16,Executed,16:32:58.837000
629,2021-05-31,BRALUPCDAM15BR00,1,100,27.17,Executed,16:33:24.063000
630,2021-05-31,BRENGICDAM16BR00,1,100,46.13,Executed,16:32:59.650000
631,2021-05-31,BRENGICDAM16BR00,1,100,46.13,Executed,16:33:08.597000
632,2021-05-31,BRBBASACNOR3BR00,2,100,33.52,Executed,16:33:18.167000
633,2021-05-31,BRBRFSACNOR8BR00,1,100,25.77,Executed,16:33:17.417000
634,2021-05-31,BRCYREACNOR7BR00,2,100,23.89,Executed,16:33:00.220000
635,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:33:00.483000
636,2021-05-31,BRCYREACNOR7BR00,2,100,23.89,Executed,16:33:00.717000
637,2021-05-31,BRQUALACNOR6BR00,1,100,29.11,Executed,16:33:14.597000
638,2021-05-31,BRCPFEACNOR0BR00,1,100,28.64,Executed,16:33:41.357000
639,2021-05-31,BRSLCEACNOR2BR00,1,100,52.85,Executed,16:33:00.340000
640,2021-05-31,BRSLCEACNOR2BR00,1,100,53.04,Executed,16:33:03.603000
641,2021-05-31,BREQTLACNOR0BR00,1,100,24.63,Executed,16:33:14.823000
642,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:33:00.733000
643,2021-05-31,BRTENDACNOR4BR00,2,100,24.3,Executed,16:33:21.607000
644,2021-05-31,BRMRVEACNOR2BR00,1,100,17.32,Executed,16:33:18.483000
645,2021-05-31,BRCYREACNOR7BR00,2,100,23.89,Executed,16:33:35.263000
646,2021-05-31,BRCMIGACNPR3BR00,1,100,13.59,Executed,16:33:02.207000
647,2021-05-31,BRPETRACNOR9BR00,1,100,26.51,Executed,16:33:04.437000
648,2021-05-31,BRHAPVACNOR4BR00,1,100,15.92,Executed,16:33:04.243000
649,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:33:01.720000
650,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:33:01.740000
651,2021-05-31,BRITUBACNPR1BR00,1,100,29.49,Executed,16:33:02.080000
652,2021-05-31,BRUGPAACNOR8BR00,2,100,19.29,Executed,16:33:26.113000
