Creation_Date,Estee_ID,Buy_Sell_Indicator,Traded_Quantity,Traded_Price,Status,TradeTime
5/5/2021,BRBRSRACNPB4BR00,2,100,12.3,Executed,53:21.6
5/5/2021,BRCOGNACNOR2BR00,2,100,3.85,Executed,53:21.6
5/6/2021,BRUSIMACNPA6BR00,2,100,23.39,Executed,35:45.3
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,35:33.0
5/6/2021,BRVVARACNOR1BR00,1,100,11.96,Executed,35:41.8
5/6/2021,BRWEGEACNOR0BR00,1,100,33.44,Executed,35:34.2
5/6/2021,BRLRENACNOR1BR00,2,100,41.7299,Executed,35:33.3
5/6/2021,BRITUBACNPR1BR00,1,100,27.17,Executed,35:46.0
5/6/2021,BRMGLUACNOR2BR00,1,100,19.42,Executed,35:35.8
5/6/2021,BRENATACNOR0BR00,1,100,14.11,Executed,35:44.9
5/6/2021,BRSMTOACNOR3BR00,1,100,30.96,Executed,35:33.0
5/6/2021,BRBPACUNT006BR00,1,100,110.5,Executed,35:36.4
5/6/2021,BRBRKMACNPA4BR00,1,100,50.84,Executed,35:41.8
5/6/2021,BRLRENACNOR1BR00,2,100,41.7299,Executed,35:35.3
5/6/2021,BRNTCOACNOR5BR00,1,100,47.63,Executed,35:34.2
5/6/2021,BRVALEACNOR0BR00,2,100,114.79,Executed,35:41.8
5/6/2021,BRTASAACNPR4BR00,2,100,26.28,Executed,35:49.7
5/6/2021,BRLAMEACNOR9BR00,2,100,19.5799,Executed,35:41.0
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,35:42.4
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,35:39.3
5/6/2021,BRB3SAACNOR6BR00,2,100,50.58,Executed,35:41.5
5/6/2021,BRWEGEACNOR0BR00,1,100,33.44,Executed,35:40.3
5/6/2021,BRNTCOACNOR5BR00,1,100,47.63,Executed,35:37.1
5/6/2021,BRLRENACNOR1BR00,2,100,41.7299,Executed,35:36.9
5/6/2021,BREQTLACNOR0BR00,2,100,23.66,Executed,35:38.0
5/6/2021,BRJBSSACNOR8BR00,2,100,30.49,Executed,35:45.4
5/6/2021,BRELETACNPB7BR00,2,100,36.76,Executed,35:38.4
5/6/2021,BRBPACUNT006BR00,1,100,110.48,Executed,35:38.0
5/6/2021,BRCSANACNOR6BR00,1,100,21.3299,Executed,35:39.0
5/6/2021,BRBTOWACNOR8BR00,2,100,62.93,Executed,35:38.5
5/6/2021,BRNTCOACNOR5BR00,1,100,47.63,Executed,35:38.1
5/6/2021,BRIGTAACNOR5BR00,1,100,39.78,Executed,35:37.4
5/6/2021,BRSUZBACNOR0BR00,1,100,67.15,Executed,35:43.0
5/6/2021,BREQTLACNOR0BR00,2,100,23.67,Executed,35:41.7
5/6/2021,BRBPACUNT006BR00,1,100,110.46,Executed,35:39.7
5/6/2021,BRGOAUACNPR8BR00,2,100,16.0799,Executed,35:44.7
5/6/2021,BRVIVTACNOR0BR00,2,100,43.35,Executed,35:44.6
5/6/2021,BRRAILACNOR9BR00,2,100,20.59,Executed,35:45.3
5/6/2021,BRWIZSACNOR1BR00,1,100,11.32,Executed,35:39.2
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,35:41.8
5/6/2021,BRBPACUNT006BR00,1,100,110.42,Executed,35:39.7
5/6/2021,BRETERACNOR3BR00,2,100,23.4899,Executed,35:41.7
5/6/2021,BRSMTOACNOR3BR00,1,100,30.94,Executed,35:43.3
5/6/2021,BRHGTXACNOR9BR00,1,100,27.06,Executed,35:45.6
5/6/2021,BREQTLACNOR0BR00,2,100,23.67,Executed,35:44.4
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,35:45.0
5/6/2021,BRSMTOACNOR3BR00,1,100,30.93,Executed,35:43.3
5/6/2021,BRSMTOACNOR3BR00,1,100,30.92,Executed,35:47.3
5/6/2021,BRENEVACNOR8BR00,2,100,15.04,Executed,36:13.5
5/6/2021,BRITUBACNPR1BR00,1,100,27.18,Executed,36:19.9
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,36:37.1
5/6/2021,BRKLBNCDAM18BR00,2,100,27.8,Executed,36:30.4
5/6/2021,BRBBASACNOR3BR00,2,100,29.11,Executed,36:21.9
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,36:51.2
5/6/2021,BRCSNAACNOR6BR00,2,100,49.99,Executed,36:23.1
5/6/2021,BRCPLEACNOR8BR00,2,100,5.42,Executed,39:23.5
5/6/2021,BRGNDIACNOR2BR00,1,100,82.17,Executed,36:13.6
5/6/2021,BRCOGNACNOR2BR00,1,100,3.8,Executed,40:43.6
5/6/2021,BRBTOWACNOR8BR00,2,100,62.8,Executed,36:16.0
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,36:16.9
5/6/2021,BRRAPTACNPR4BR00,2,100,14.19,Executed,37:32.8
5/6/2021,BRSULACDAM12BR00,1,100,33.69,Executed,36:25.6
5/6/2021,BRBRAPACNPR2BR00,2,100,73.61,Executed,36:20.9
5/6/2021,BRB3SAACNOR6BR00,2,100,50.6,Executed,37:23.3
5/6/2021,BRVLIDACNOR5BR00,1,100,9.59,Executed,38:01.8
5/6/2021,BRMRFGACNOR0BR00,1,100,19.18,Executed,36:54.3
5/6/2021,BRCESPACNPB4BR00,2,100,25.41,Executed,36:22.6
5/6/2021,BRELETACNOR6BR00,2,100,36.31,Executed,36:45.4
5/6/2021,BRSANBCDAM13BR00,1,100,38.57,Executed,36:32.9
5/6/2021,BRECORACNOR8BR00,1,100,11.7899,Executed,39:31.2
5/6/2021,BRBBSEACNOR5BR00,2,100,22.69,Executed,36:28.3
5/6/2021,BRUGPAACNOR8BR00,1,100,20.3299,Executed,36:45.5
5/6/2021,BRENEVACNOR8BR00,2,100,15.05,Executed,36:15.2
5/6/2021,BRALPAACNPR7BR00,1,100,46.32,Executed,37:08.4
5/6/2021,BRETERACNOR3BR00,2,100,23.48,Executed,37:07.6
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,36:24.3
5/6/2021,BRHAPVACNOR4BR00,1,100,14.69,Executed,36:51.7
5/6/2021,BRGNDIACNOR2BR00,1,100,82.16,Executed,36:13.6
5/6/2021,BRGNDIACNOR2BR00,1,100,82.15,Executed,36:26.5
5/6/2021,BRCPLEACNPB9BR00,2,100,5.97,Executed,42:53.9
5/6/2021,BRAALRACNOR6BR00,1,100,8.96,Executed,39:20.3
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,36:37.1
5/6/2021,BRLAMEACNOR9BR00,2,100,19.57,Executed,36:26.5
5/6/2021,BRNTCOACNOR5BR00,1,100,47.68,Executed,36:27.5
5/6/2021,BRRENTACNOR4BR00,1,100,61.53,Executed,36:30.5
5/6/2021,BRPRIOACNOR1BR00,2,100,19.15,Executed,36:18.7
5/6/2021,BRLAMEACNPR6BR00,2,100,20.56,Executed,36:41.5
5/6/2021,BRCPFEACNOR0BR00,2,100,27.32,Executed,36:23.4
5/6/2021,BRBRSRACNPB4BR00,1,100,12.34,Executed,37:56.8
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,36:46.9
5/6/2021,BRLCAMACNOR3BR00,2,100,25.62,Executed,37:20.4
5/6/2021,BRROMIACNOR8BR00,2,100,29.02,Executed,36:15.5
5/6/2021,BRENEVACNOR8BR00,2,100,15.01,Executed,37:17.3
5/6/2021,BRBRPRACNOR9BR00,1,100,9.15,Executed,37:03.1
5/6/2021,BRENATACNOR0BR00,1,100,14.1,Executed,36:28.2
5/6/2021,BRFLRYACNOR5BR00,2,100,25.7,Executed,36:26.9
5/6/2021,BRCMIGACNPR3BR00,1,100,11.94,Executed,37:38.9
5/6/2021,BRRADLACNOR0BR00,1,100,26.21,Executed,36:16.5
5/6/2021,BRROMIACNOR8BR00,2,100,29.03,Executed,36:16.6
5/6/2021,BRCYREACNOR7BR00,2,100,23.56,Executed,37:03.0
5/6/2021,BRIGTAACNOR5BR00,1,100,39.79,Executed,36:26.5
5/6/2021,BRBRKMACNPA4BR00,1,100,50.84,Executed,36:26.6
5/6/2021,BRTAEECDAM10BR00,1,100,39.22,Executed,36:28.9
5/6/2021,BRBTOWACNOR8BR00,2,100,62.8,Executed,36:25.3
5/6/2021,BRPARDACNOR1BR00,2,100,18.91,Executed,36:33.3
5/6/2021,BRTASAACNPR4BR00,2,100,26.22,Executed,37:20.4
5/6/2021,BRRADLACNOR0BR00,1,100,26.22,Executed,36:25.1
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,36:18.9
5/6/2021,BRALUPCDAM15BR00,1,100,26.8,Executed,38:04.4
5/6/2021,BRPRIOACNOR1BR00,2,100,19.15,Executed,36:19.7
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,36:33.9
5/6/2021,BRSMLSACNOR1BR00,1,100,21.53,Executed,38:27.3
5/6/2021,BRPRIOACNOR1BR00,2,100,19.15,Executed,36:20.7
5/6/2021,BRITUBACNPR1BR00,1,100,27.18,Executed,36:32.5
5/6/2021,BRPRIOACNOR1BR00,2,100,19.15,Executed,36:24.5
5/6/2021,BRBRAPACNPR2BR00,2,100,73.62,Executed,36:27.4
5/6/2021,BRLOGNACNOR3BR00,2,100,20.13,Executed,37:32.4
5/6/2021,BRCESPACNPB4BR00,2,100,25.41,Executed,36:27.3
5/6/2021,BRCSNAACNOR6BR00,2,100,50,Executed,36:30.6
5/6/2021,BRCPFEACNOR0BR00,2,100,27.32,Executed,36:27.7
5/6/2021,BRCMIGACNOR6BR00,1,100,14.26,Executed,40:59.1
5/6/2021,BRABEVACNOR1BR00,2,100,16.21,Executed,36:24.6
5/6/2021,BRPRIOACNOR1BR00,2,100,19.15,Executed,36:30.1
5/6/2021,BRABEVACNOR1BR00,2,100,16.22,Executed,37:50.3
5/6/2021,BRRADLACNOR0BR00,1,100,26.21,Executed,36:27.6
5/6/2021,BRBTOWACNOR8BR00,2,100,62.81,Executed,36:29.1
5/6/2021,BRSULACDAM12BR00,1,100,33.69,Executed,36:25.6
5/6/2021,BRSULACDAM12BR00,1,100,33.68,Executed,36:53.7
5/6/2021,BRIGTAACNOR5BR00,1,100,39.77,Executed,37:02.5
5/6/2021,BRLAMEACNOR9BR00,2,100,19.57,Executed,36:26.5
5/6/2021,BRGNDIACNOR2BR00,1,100,82.17,Executed,36:51.8
5/6/2021,BRLAMEACNOR9BR00,2,100,19.5799,Executed,36:41.5
5/6/2021,BRBRKMACNPA4BR00,1,100,50.84,Executed,36:32.6
5/6/2021,BRFLRYACNOR5BR00,2,100,25.7,Executed,36:41.9
5/6/2021,BRBRAPACNPR2BR00,2,100,73.62,Executed,36:39.0
5/6/2021,BRRADLACNOR0BR00,1,100,26.22,Executed,36:45.5
5/6/2021,BRCESPACNPB4BR00,2,100,25.4,Executed,36:35.8
5/6/2021,BRENATACNOR0BR00,1,100,14.09,Executed,36:28.2
5/6/2021,BRENATACNOR0BR00,1,100,14.1,Executed,36:58.0
5/6/2021,BRBBSEACNOR5BR00,2,100,22.69,Executed,36:43.9
5/6/2021,BRTAEECDAM10BR00,1,100,39.22,Executed,36:28.9
5/6/2021,BRCPFEACNOR0BR00,2,100,27.31,Executed,37:10.7
5/6/2021,BRTAEECDAM10BR00,1,100,39.22,Executed,36:35.2
5/6/2021,BRBTOWACNOR8BR00,2,100,62.82,Executed,36:33.2
5/6/2021,BRPRIOACNOR1BR00,2,100,19.15,Executed,36:30.1
5/6/2021,BRPRIOACNOR1BR00,2,100,19.17,Executed,37:01.3
5/6/2021,BRKLBNCDAM18BR00,2,100,27.8,Executed,36:49.7
5/6/2021,BRRENTACNOR4BR00,1,100,61.53,Executed,36:36.1
5/6/2021,BRBRKMACNPA4BR00,1,100,50.84,Executed,36:45.2
5/6/2021,BRITUBACNPR1BR00,1,100,27.18,Executed,36:33.6
5/6/2021,BRSANBCDAM13BR00,1,100,38.6,Executed,36:50.2
5/6/2021,BRPARDACNOR1BR00,2,100,18.91,Executed,36:33.3
5/6/2021,BRPARDACNOR1BR00,2,100,18.91,Executed,36:33.4
5/6/2021,BRPARDACNOR1BR00,2,100,18.88,Executed,36:33.4
5/6/2021,BRPARDACNOR1BR00,2,100,18.9,Executed,36:33.4
5/6/2021,BRPARDACNOR1BR00,2,100,18.91,Executed,36:33.7
5/6/2021,BRMRVEACNOR2BR00,2,100,17.31,Executed,37:01.3
5/6/2021,BRPARDACNOR1BR00,2,100,18.93,Executed,36:34.7
5/6/2021,BRPARDACNOR1BR00,2,100,18.92,Executed,38:28.6
5/6/2021,BRTAEECDAM10BR00,1,100,39.21,Executed,36:41.8
5/6/2021,BRCESPACNPB4BR00,2,100,25.39,Executed,37:15.0
5/6/2021,BRRENTACNOR4BR00,1,100,61.57,Executed,36:52.9
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,36:37.1
5/6/2021,BRBBDCACNPR8BR00,2,100,23.82,Executed,36:46.7
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,37:04.5
5/6/2021,BRLAMEACNOR9BR00,2,100,19.62,Executed,36:41.5
5/6/2021,BRLAMEACNPR6BR00,2,100,20.56,Executed,36:41.5
5/6/2021,BRLAMEACNOR9BR00,2,100,19.63,Executed,36:41.7
5/6/2021,BRLAMEACNPR6BR00,2,100,20.57,Executed,36:41.5
5/6/2021,BRLAMEACNPR6BR00,2,100,20.5799,Executed,36:41.5
5/6/2021,BRLAMEACNPR6BR00,2,100,20.5799,Executed,36:41.6
5/6/2021,BRLAMEACNPR6BR00,2,100,20.5799,Executed,36:41.6
5/6/2021,BRLAMEACNPR6BR00,2,100,20.5799,Executed,36:41.6
5/6/2021,BRLAMEACNPR6BR00,2,100,20.59,Executed,36:41.7
5/6/2021,BRLAMEACNOR9BR00,2,100,19.64,Executed,36:47.0
5/6/2021,BRFLRYACNOR5BR00,2,100,25.7,Executed,36:51.9
5/6/2021,BRLAMEACNPR6BR00,2,100,20.61,Executed,36:47.0
5/6/2021,BRTAEECDAM10BR00,1,100,39.2,Executed,36:47.9
5/6/2021,BRBBSEACNOR5BR00,2,100,22.69,Executed,37:09.2
5/6/2021,BRBRKMACNPA4BR00,1,100,50.87,Executed,37:10.6
5/6/2021,BRRADLACNOR0BR00,1,100,26.22,Executed,37:12.6
5/6/2021,BRUGPAACNOR8BR00,1,100,20.3299,Executed,36:52.8
5/6/2021,BRBBDCACNPR8BR00,2,100,23.82,Executed,36:46.7
5/6/2021,BRBBDCACNPR8BR00,2,100,23.82,Executed,36:47.7
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,36:53.4
5/6/2021,BRLAMEACNOR9BR00,2,100,19.61,Executed,36:59.8
5/6/2021,BRLAMEACNPR6BR00,2,100,20.61,Executed,36:47.0
5/6/2021,BRLAMEACNPR6BR00,2,100,20.57,Executed,37:30.8
5/6/2021,BRBBDCACNPR8BR00,2,100,23.82,Executed,37:02.0
5/6/2021,BRTAEECDAM10BR00,1,100,39.2,Executed,37:14.8
5/6/2021,BRKLBNCDAM18BR00,2,100,27.81,Executed,37:10.3
5/6/2021,BRSANBCDAM13BR00,1,100,38.6,Executed,36:55.0
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,37:31.5
5/6/2021,BRHAPVACNOR4BR00,1,100,14.67,Executed,36:51.8
5/6/2021,BRHAPVACNOR4BR00,1,100,14.66,Executed,36:56.2
5/6/2021,BRGNDIACNOR2BR00,1,100,82.17,Executed,36:51.8
5/6/2021,BRGNDIACNOR2BR00,1,100,82.16,Executed,36:51.8
5/6/2021,BRGNDIACNOR2BR00,1,100,82.15,Executed,36:51.8
5/6/2021,BRGNDIACNOR2BR00,1,100,82.13,Executed,36:56.1
5/6/2021,BRFLRYACNOR5BR00,2,100,25.69,Executed,37:04.4
5/6/2021,BRUGPAACNOR8BR00,1,100,20.3299,Executed,36:56.3
5/6/2021,BRRENTACNOR4BR00,1,100,61.57,Executed,36:52.9
5/6/2021,BRRENTACNOR4BR00,1,100,61.56,Executed,36:53.8
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,36:59.1
5/6/2021,BRRENTACNOR4BR00,1,100,61.55,Executed,36:55.0
5/6/2021,BRSANBCDAM13BR00,1,100,38.62,Executed,37:58.2
5/6/2021,BRRENTACNOR4BR00,1,100,61.53,Executed,36:56.1
5/6/2021,BRMRFGACNOR0BR00,1,100,19.2,Executed,38:22.3
5/6/2021,BRRENTACNOR4BR00,1,100,61.54,Executed,37:15.1
5/6/2021,BRHAPVACNOR4BR00,1,100,14.66,Executed,37:01.1
5/6/2021,BRUGPAACNOR8BR00,1,100,20.34,Executed,37:17.1
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,37:03.1
5/6/2021,BRLAMEACNOR9BR00,2,100,19.61,Executed,36:59.8
5/6/2021,BRLAMEACNOR9BR00,2,100,19.61,Executed,37:03.1
5/6/2021,BRHAPVACNOR4BR00,1,100,14.66,Executed,37:01.2
5/6/2021,BRHAPVACNOR4BR00,1,100,14.65,Executed,37:17.7
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:02.5
5/6/2021,BRPRIOACNOR1BR00,2,100,19.17,Executed,37:04.5
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:11.5
5/6/2021,BRIGTAACNOR5BR00,1,100,39.77,Executed,37:35.4
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:06.7
5/6/2021,BRCYREACNOR7BR00,2,100,23.56,Executed,37:17.3
5/6/2021,BRLAMEACNOR9BR00,2,100,19.61,Executed,37:03.1
5/6/2021,BRBRPRACNOR9BR00,1,100,9.16,Executed,37:28.7
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,37:15.0
5/6/2021,BRFLRYACNOR5BR00,2,100,25.69,Executed,37:26.0
5/6/2021,BRPRIOACNOR1BR00,2,100,19.17,Executed,37:07.6
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,37:18.8
5/6/2021,BRUNIPACNPB8BR00,2,100,78.19,Executed,37:33.6
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:08.1
5/6/2021,BRETERACNOR3BR00,2,100,23.4899,Executed,37:07.7
5/6/2021,BRPRIOACNOR1BR00,2,100,19.18,Executed,37:54.0
5/6/2021,BRETERACNOR3BR00,2,100,23.47,Executed,37:35.0
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:10.5
5/6/2021,BRALPAACNPR7BR00,1,100,46.31,Executed,37:12.3
5/6/2021,BRBBSEACNOR5BR00,2,100,22.69,Executed,37:42.4
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:13.1
5/6/2021,BRBRKMACNPA4BR00,1,100,50.89,Executed,37:12.5
5/6/2021,BRCPFEACNOR0BR00,2,100,27.31,Executed,38:04.3
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:12.8
5/6/2021,BRALPAACNPR7BR00,1,100,46.3,Executed,37:12.3
5/6/2021,BRBRKMACNPA4BR00,1,100,50.88,Executed,37:15.0
5/6/2021,BRRADLACNOR0BR00,1,100,26.23,Executed,37:38.7
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:13.8
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:23.4
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:14.8
5/6/2021,BRTAEECDAM10BR00,1,100,39.2,Executed,37:22.1
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:15.8
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,37:26.4
5/6/2021,BRBRKMACNPA4BR00,1,100,50.88,Executed,37:30.5
5/6/2021,BRRENTACNOR4BR00,1,100,61.54,Executed,37:30.5
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:16.8
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:16.9
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:20.0
5/6/2021,BRUGPAACNOR8BR00,1,100,20.34,Executed,37:22.8
5/6/2021,BRCYREACNOR7BR00,2,100,23.57,Executed,37:32.6
5/6/2021,BRENEVACNOR8BR00,2,100,15.01,Executed,37:20.8
5/6/2021,BRHAPVACNOR4BR00,1,100,14.67,Executed,37:25.3
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,37:43.5
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:21.8
5/6/2021,BRTASAACNPR4BR00,2,100,26.23,Executed,37:28.6
5/6/2021,BRLCAMACNOR3BR00,2,100,25.62,Executed,37:32.0
5/6/2021,BRENEVACNOR8BR00,2,100,15.01,Executed,37:32.4
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:22.9
5/6/2021,BRTAEECDAM10BR00,1,100,39.19,Executed,37:23.3
5/6/2021,BRUGPAACNOR8BR00,1,100,20.34,Executed,37:23.5
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:23.9
5/6/2021,BRTAEECDAM10BR00,1,100,39.25,Executed,38:24.1
5/6/2021,BRB3SAACNOR6BR00,2,100,50.6,Executed,37:23.9
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:40.3
5/6/2021,BRUGPAACNOR8BR00,1,100,20.34,Executed,37:34.3
5/6/2021,BRB3SAACNOR6BR00,2,100,50.61,Executed,37:42.8
5/6/2021,BRMRVEACNOR2BR00,2,100,17.31,Executed,37:36.5
5/6/2021,BRHAPVACNOR4BR00,1,100,14.67,Executed,37:25.3
5/6/2021,BRHAPVACNOR4BR00,1,100,14.67,Executed,37:31.9
5/6/2021,BRFLRYACNOR5BR00,2,100,25.69,Executed,37:32.2
5/6/2021,BRBRDTACNOR1BR00,1,100,22.67,Executed,37:29.0
5/6/2021,BRTASAACNPR4BR00,2,100,26.2,Executed,37:56.0
5/6/2021,BRBRPRACNOR9BR00,1,100,9.16,Executed,37:31.9
5/6/2021,BRBRKMACNPA4BR00,1,100,50.88,Executed,37:55.0
5/6/2021,BRRENTACNOR4BR00,1,100,61.57,Executed,37:38.0
5/6/2021,BRLAMEACNPR6BR00,2,100,20.57,Executed,37:44.6
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,37:46.0
5/6/2021,BRHAPVACNOR4BR00,1,100,14.68,Executed,37:33.7
5/6/2021,BRBRPRACNOR9BR00,1,100,9.16,Executed,37:32.1
5/6/2021,BRLCAMACNOR3BR00,2,100,25.63,Executed,37:33.4
5/6/2021,BRBRPRACNOR9BR00,1,100,9.17,Executed,37:32.9
5/6/2021,BRLOGNACNOR3BR00,2,100,20.14,Executed,37:34.1
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,37:33.5
5/6/2021,BRRAPTACNPR4BR00,2,100,14.2,Executed,38:21.5
5/6/2021,BRBRPRACNOR9BR00,1,100,9.16,Executed,38:34.5
5/6/2021,BRENEVACNOR8BR00,2,100,15,Executed,38:04.5
5/6/2021,BRLCAMACNOR3BR00,2,100,25.64,Executed,37:33.6
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,37:47.3
5/6/2021,BRUNIPACNPB8BR00,2,100,78.22,Executed,37:33.6
5/6/2021,BRLCAMACNOR3BR00,2,100,25.64,Executed,37:34.1
5/6/2021,BRHAPVACNOR4BR00,1,100,14.69,Executed,38:02.8
5/6/2021,BRLCAMACNOR3BR00,2,100,25.65,Executed,37:36.1
5/6/2021,BRUGPAACNOR8BR00,1,100,20.3299,Executed,38:18.8
5/6/2021,BRIGTAACNOR5BR00,1,100,39.81,Executed,37:57.9
5/6/2021,BRLCAMACNOR3BR00,2,100,25.64,Executed,37:55.8
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:48.5
5/6/2021,BRETERACNOR3BR00,2,100,23.48,Executed,37:56.7
5/6/2021,BRRENTACNOR4BR00,1,100,61.61,Executed,38:02.0
5/6/2021,BRRADLACNOR0BR00,1,100,26.24,Executed,38:02.7
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:50.1
5/6/2021,BRBBSEACNOR5BR00,2,100,22.69,Executed,37:59.2
5/6/2021,BRB3SAACNOR6BR00,2,100,50.61,Executed,37:46.7
5/6/2021,BRBBDCACNOR1BR00,2,100,20.72,Executed,38:00.9
5/6/2021,BRLAMEACNPR6BR00,2,100,20.57,Executed,37:51.7
5/6/2021,BRBRMLACNOR9BR00,2,100,10.33,Executed,37:46.0
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,37:57.7
5/6/2021,BRB3SAACNOR6BR00,2,100,50.62,Executed,38:02.0
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,37:48.4
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,37:55.6
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:51.8
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:54.6
5/6/2021,BRABEVACNOR1BR00,2,100,16.22,Executed,38:32.2
5/6/2021,BRLAMEACNPR6BR00,2,100,20.56,Executed,38:39.6
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:53.9
5/6/2021,BRMRVEACNOR2BR00,2,100,17.3,Executed,37:54.1
5/6/2021,BRPRIOACNOR1BR00,2,100,19.18,Executed,37:56.8
5/6/2021,BRBBDCACNPR8BR00,2,100,23.81,Executed,37:54.6
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,37:57.2
5/6/2021,BRLCAMACNOR3BR00,2,100,25.65,Executed,38:13.3
5/6/2021,BRTASAACNPR4BR00,2,100,26.14,Executed,39:13.7
5/6/2021,BRETERACNOR3BR00,2,100,23.48,Executed,37:56.7
5/6/2021,BRPRIOACNOR1BR00,2,100,19.19,Executed,37:59.2
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,38:01.3
5/6/2021,BRIGTAACNOR5BR00,1,100,39.87,Executed,39:12.8
5/6/2021,BRBRMLACNOR9BR00,2,100,10.34,Executed,37:58.8
5/6/2021,BRPRIOACNOR1BR00,2,100,19.19,Executed,38:01.2
5/6/2021,BRBBSEACNOR5BR00,2,100,22.69,Executed,38:09.4
5/6/2021,BRBBDCACNOR1BR00,2,100,20.73,Executed,38:29.4
5/6/2021,BRVLIDACNOR5BR00,1,100,9.59,Executed,39:58.8
5/6/2021,BRB3SAACNOR6BR00,2,100,50.63,Executed,38:08.5
5/6/2021,BRCYREACNOR7BR00,2,100,23.5799,Executed,38:04.3
5/6/2021,BRCYREACNOR7BR00,2,100,23.59,Executed,38:24.6
5/6/2021,BRALUPCDAM15BR00,1,100,26.81,Executed,39:05.2
5/6/2021,BRENEVACNOR8BR00,2,100,15,Executed,38:04.5
5/6/2021,BRENEVACNOR8BR00,2,100,15.01,Executed,38:29.4
5/6/2021,BRCPFEACNOR0BR00,2,100,27.31,Executed,38:25.5
5/6/2021,BRB3SAACNOR6BR00,2,100,50.64,Executed,38:12.9
5/6/2021,BRLCAMACNOR3BR00,2,100,25.65,Executed,38:21.8
5/6/2021,BRUGPAACNOR8BR00,1,100,20.34,Executed,38:24.4
5/6/2021,BRLCAMACNOR3BR00,2,100,25.65,Executed,38:23.8
5/6/2021,BRTAEECDAM10BR00,1,100,39.25,Executed,38:34.3
5/6/2021,BRUGPAACNOR8BR00,1,100,20.34,Executed,38:38.5
5/6/2021,BRCPFEACNOR0BR00,2,100,27.33,Executed,38:38.4
5/6/2021,BRVALEACNOR0BR00,2,100,115,Executed,38:30.4
5/6/2021,BRWEGEACNOR0BR00,1,100,33.4799,Executed,38:37.0
